company,report_year,activity,label,code_numeric
RWE AG St,2023,Electricity generation from wind energy,CCM,4.3
RWE AG St,2023,CHP with fossil gaseous fuels,CCM,4.30
RWE AG St,2023,Electricity generation from hydropower,CCM,4.5
RWE AG St,2023,Electricity generation from bioenergy,CCM,4.8
"Renta 4 Banco, S.A.",2023,4110-Promoción inmobiliaria,,4110
"Renta 4 Banco, S.A.",2023,6190-Otras actividades de telecomunicaciones,,6190
"Renta 4 Banco, S.A.",2023,6201-Actividades de programación informática,,6201
"Renta 4 Banco, S.A.",2023,6820-Alquiler de bienes inmobiliarios por cuenta propia,,6820
"Renta 4 Banco, S.A.",2023,7112-Servicios técnicos de ingeniería y otras actividades relacionadas con el asesoramiento técnico,,7112
"Renta 4 Banco, S.A.",2023,Climate Change Adaptation ( ) Of which towards taxonomy relevant sectors (Taxonomy-eligible),,
"Renta 4 Banco, S.A.",2023,Climate Change Mitigation ( ) Of which towards taxonomy relevant sectors (Taxonomy-eligible),,
Rheinmetall AG,2023,Depollution and dismantling of end-of-life products,,2.6
Rheinmetall AG,2023,Manufacture of renewable energy technologies,,3.1
Rheinmetall AG,2023,Manufacture of automotive and mobility components,,3.18
Rheinmetall AG,2023,Manufacture of equipment for the production and use of hydrogen,,3.2
Rheinmetall AG,2023,Manufacture of aircraft,,3.21
Rheinmetall AG,2023,Manufacture of low carbon technologies for transport,,3.3
Rheinmetall AG,2023,Manufacture of energy efficient equipment for buildings,,3.5
Rheinmetall AG,2023,Manufacture of other low carbon technologies,,3.6
Rheinmetall AG,2023,Transmission and distribution of electricity,,4.9
Rheinmetall AG,2023,Preparation for reuse of end-of-life products and product components,,5.3
Rheinmetall AG,2023,Construction of new buildings,,7.1
Rheinmetall AG,2023,Acquisition and ownership of buildings,,7.7
Rheinmetall AG,2023,Manufacture of renewable energy technologies,CCM,3.1
Rheinmetall AG,2023,Manufacture of automotive and mobility components,CCM,3.18
Rheinmetall AG,2023,Manufacture of equipment for the production and use of hydrogen,CCM,3.2
Rheinmetall AG,2023,Manufacturing of aircraft,CCM,3.21
Rheinmetall AG,2023,Manufacture of low carbon technologies for transport,CCM,3.3
Rheinmetall AG,2023,Manufacture of energy efficiency equipment for buildings,CCM,3.5
Rheinmetall AG,2023,Manufacture of other low carbon technologies,CCM,3.6
Rheinmetall AG,2023,Acquisition and ownership of buildings,CCM,7.7
Rheinmetall AG,2023,Depollution and dismantling of end-of-life products,CE,2.6
Rheinmetall AG,2023,Preparation for re-use of end-of-life products and product components,CE,5.3
Rosenbauer International AG,2023,,,
S IMMO AG,2023,"Hotels, holiday, camping grounds and similar accommodation",BIO,2.1
S IMMO AG,2023,"Installation, maintenance and repair of energy efficiency equipment",CCM,7.3
S IMMO AG,2023,Acquisition and ownership of buildings,CCM,7.7
SAFRAN,2024,Manufacturing of aircraft,CCM,3.21
SAFRAN,2024,Electricity generation using solar photovoltaic technology,CCM,4.1
SAFRAN,2024,Production of heat/cool from geothermal energy,CCM,4.22
SAFRAN,2024,Production of heat/cool using waste heat,CCM,4.24
SAFRAN,2024,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM,6.5
SAFRAN,2024,Renovation of existing buildings,CCM,7.2
SAFRAN,2024,"Installation, maintenance and repair of energy efficiency equipment",CCM,7.3
SAFRAN,2024,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM,7.4
SAFRAN,2024,"Installation, maintenance and repair of instruments and devices for measuring",CCM,7.5
SAFRAN,2024,"Installation, maintenance and repair of renewable energy technologies",CCM,7.6
SAFRAN,2024,Acquisition and ownership of buildings,CCM,7.7
SAP SE,2023,Manufacture of low carbon technologies for transport,,3.3
SAP SE,2023,"Data processing, hosting, and related activities",,8.1
SAP SE,2023,"Data processing, hosting, and related activities",CCM,8.1
SCHNEIDER ELECTRIC SE,2024,,,
SCHOELLER-BLECKMANN AG,2023,Manufacture of iron and steel,,3.9
SCHOELLER-BLECKMANN AG,2023,"Transport by motorcycles, passenger cars and light commercial vehicles",,6.5
SCHOELLER-BLECKMANN AG,2023,Transport of goods by road,,6.6
SCHOELLER-BLECKMANN AG,2023,Renovation of existing buildings,,7.2
SCHOELLER-BLECKMANN AG,2023,"Installation, maintenance and repair of energy-efficient devices",,7.3
SCHOELLER-BLECKMANN AG,2023,"Installation, maintenance and repair of devices for measuring, regulating and controlling the overall energy efficiency of buildings",,7.5
SCHOELLER-BLECKMANN AG,2023,"Installation, maintenance and repair of renewable energy technologies",,7.6
SCHOELLER-BLECKMANN AG,2023,Acquisition of and ownership of buildings,,7.7
SGL Carbon SE,2023,,,
SHELL PLC,2024,Conservation forestry,,1.4
SHELL PLC,2024,Manufacture of hydrogen,,3.10
SHELL PLC,2024,Manufacture of organic basic chemicals,,3.14
SHELL PLC,2024,Manufacture of plastics in primary form,,3.17
SHELL PLC,2024,Electricity generation using solar photovoltaic technology,,4.1
SHELL PLC,2024,Storage of electricity,,4.10
SHELL PLC,2024,Manufacture of biogas and biofuels for use in transport and of bioliquids,,4.13
SHELL PLC,2024,Electricity generation from fossil gaseous fuels,,4.29
SHELL PLC,2024,Electricity generation from wind power,,4.3
SHELL PLC,2024,Transport of CO2,,5.11
SHELL PLC,2024,Underground permanent geological storage of CO2,,5.12
SHELL PLC,2024,Infrastructure enabling low-carbon road transport and public transport,,6.15
SHELL PLC,2024,"Installation, maintenance and repair of renewable energy technologies",,7.6
SHELL PLC,2024,Conservation forestry,CCM,1.4
SHELL PLC,2024,Manufacture of hydrogen,CCM,3.10
SHELL PLC,2024,Manufacture of organic basic chemicals,CCM,3.14
SHELL PLC,2024,Manufacture of plastics in primary form,CCM,3.17
SHELL PLC,2024,Electricity generation using solar photovoltaic technology,CCM,4.1
SHELL PLC,2024,Storage of electricity,CCM,4.10
SHELL PLC,2024,Manufacture of biogas and biofuels for use in transport and of bioliquids,CCM,4.13
SHELL PLC,2024,Electricity generation from fossil gaseous fuels,CCM,4.29
SHELL PLC,2024,Electricity generation from wind power,CCM,4.3
SHELL PLC,2024,Transport of CO2,CCM,5.11
SHELL PLC,2024,Underground permanent geological storage of CO2,CCM,5.12
SHELL PLC,2024,Infrastructure enabling low-carbon road transport and public transport,CCM,6.15
SHELL PLC,2024,"Installation, maintenance and repair of renewable energy technologies",CCM,7.6
SMA Solar Technology AG,2023,manufacture of renewable energy technologies,,3.1
SMA Solar Technology AG,2023,"manufacture, installation and servicing of high, medium and low voltage electrical equipment for electrical transmission and distribution",,3.20
SMA Solar Technology AG,2023,Manufacture of renewable energy technologies,CCM,3.1
SMA Solar Technology AG,2023,Manufacture of technical equipment,CCM,3.20
SMA Solar Technology AG,2023,"Installation, maintenance and repair of renewable energy technologies",CCM,7.6
SMA Solar Technology AG,2023,Sale of spare parts,CE,5.2
STRABAG SE,2023,Flood risk prevention and protection infrastructure,CCA,14.12
STRABAG SE,2023,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM,6.5
STRABAG SE,2023,Renovation of existing buildings,CCM,7.2
STRABAG SE,2023,Acquisition and ownership of buildings,CCM,7.7
STRABAG SE,2023,Sorting and material recovery of non-hazardous waste,CE,2.7
STRABAG SE,2023,Construction of new buildings (as general contractor),CE,3.1
STRABAG SE,2023,Renovation of existing buildings,CE,3.2
STRABAG SE,2023,Demolition and wrecking of buildings and other structures,CE,3.3
STRABAG SE,2023,Maintenance of roads and motorways,CE,3.4
STRABAG SE,2023,Use of concrete in civil engineering,CE,3.5
STRABAG SE,2023,Sustainable urban drainage systems,,
STRATEC SE,2023,,,
SUSS MicroTec SE,2023,"Passenger transportation in local and regional transport, road passenger transport",CCM,6.3
SUSS MicroTec SE,2023,"Operation of devices for personal mobility, cycling logistics",CCM,6.4
SUSS MicroTec SE,2023,Renovation of existing buildings,CCM,7.2
SUSS MicroTec SE,2023,"Installation, maintenance and repair of energy-efficient appliances",CCM,7.3
SUSS MicroTec SE,2023,"Installation, maintenance and repair of charging stations for electric vehicles in buildings",CCM,7.4
SUSS MicroTec SE,2023,"Installation, maintenance and repair for measuring, regulating and controlling the overall efficiency of buildings",CCM,7.5
SUSS MicroTec SE,2023,Acquisition and ownership of buildings,CCM,7.7
SUSS MicroTec SE,2023,Freelance services related to the energy performance of buildings,CCM,9.3
SUSS MicroTec SE,2023,Extension of service life of products through repair or remanufacturing,CE,5.1
SUSS MicroTec SE,2023,Sale of used goods,CE,5.4
Salzgitter AG,2023,,,
Sartorius AG St,2023,,,
Sartorius AG Vz,2023,Manufacture of electrical and electronic equipment,,1.2
Sartorius AG Vz,2023,Provision of IT/OT data-driven solutions and software,,4.1
Sartorius AG Vz,2023,"Repair, refurbishment and remanufacturing",,5.1
Sartorius AG Vz,2023,Sale of spare parts,,5.2
Sartorius AG Vz,2023,"Transport by motorbikes, passenger cars and light commercial vehicles",,6.5
Sartorius AG Vz,2023,Acquisition and ownership of buildings,,7.7
Sartorius AG Vz,2023,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM,6.5
Sartorius AG Vz,2023,Acquisition and ownership of buildings,CCM,7.7
Sartorius AG Vz,2023,Manufacture of electrical and electronic equipment,CE,1.2
Sartorius AG Vz,2023,Provision of IT/OT data-driven solutions,CE,4.1
Sartorius AG Vz,2023,"Repair, refurbishment and remanufacturing",CE,5.1
Sartorius AG Vz,2023,Sale of spare parts,CE,5.2
Sartorius AG Vz,2023,Acquisition and ownership of buildings,,
Sartorius AG Vz,2023,Manufacture of electronic equipment,,
Sartorius AG Vz,2023,Provision of IT data-driven solutions,,
Sartorius AG Vz,2023,Repair services,,
Sartorius AG Vz,2023,Spare parts sales,,
Sartorius AG Vz,2023,Vehicle leasing,,
Savencia,2023,Plastic packaging manufacturing,,1.1
Savencia,2023,Water production and distribution,,2.1
Savencia,2023,Production of new water resources to ends other than human consumption,,2.2
Savencia,2023,New building construction,,3.1
Savencia,2023,Renovation of existing buildings,,3.2
Savencia,2023,Heating/cooling networks,,4.15
Savencia,2023,"Construction, extension, and operation of catchment, treatment, and distribution networks",,5.1
Savencia,2023,"Construction, extension, and operation of wastewater collection and treatment networks",,5.3
Savencia,2023,"Transport by motorcycles, passenger cars, and light commercial vehicles",,6.5
Savencia,2023,Freight transport,,6.6
Savencia,2023,New building construction,,7.1
Savencia,2023,Renovation of existing buildings,,7.2
Savencia,2023,"Installation, maintenance, and repair of energy-efficient equipment",,7.3
Savencia,2023,"Installation, maintenance, and repair of charging stations for electric vehicles inside buildings (and in parking lots attached to buildings)",,7.4
Savencia,2023,"Installation, maintenance, and repair of renewable energy technologies",,7.6
Savencia,2023,Acquisition and ownership of buildings,,7.7
Scout24 SE,2023,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM,6.5
Scout24 SE,2023,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",CCM,7.5
Scout24 SE,2023,Acquisition and ownership of buildings,CCM,7.7
Scout24 SE,2023,Professional services related to energy performance of buildings,CCM,9.3
Scout24 SE,2023,Manufacture of electrical and electronic equipment,CE,1.2
Scout24 SE,2023,"Scout24's capital expenditure is classified as taxonomy-eligible under the economic activities 'Transportation by motorcycles, passenger cars and light commercial vehicles', 7.5 'Installation, maintenance and repair of equipment for measuring, regulating and controlling the overall energy efficiency of buildings', 7.7 'Acquisition and ownership of buildings: acquisition of real estate and exercise of ownership of such real estate' and 1.2 'Manufacture of electrical and electronic equipment'",,
Semperit AG Holding,2023,,,
Siltronic AG,2023,Collection and transport of hazardous waste / Collection and transportation of non-hazardous wastes in fractions separated at the point of contact,,2.1 / 2.3
Siltronic AG,2023,Collection and transport of non-hazardous and hazardous waste / Collection and transportation of non-hazardous wastes in fractions separated at the point of contact,,5.5 / 2.3
Siltronic AG,2023,"Construction, expansion and operation of wastewater collection and treatment systems.",CCM,5.3
Siltronic AG,2023,Acquisition of and ownership of buildings,CCM,7.7
Symrise AG,2023,,,
Syzygy AG,2023,"Transport by motorbikes, passenger cars and light commercial vehicles",,6.5
Syzygy AG,2023,Acquisition and ownership of buildings,,7.7
TAG Immobilien AG,2023,,,
TAKKT AG,2023,Electricity generation using solar photovoltaic technology,,4.1
TAKKT AG,2023,Collection and transport of non-hazardous waste in source segregated fractions,,5.5
TAKKT AG,2023,"Transport by motorbikes, passenger cars and light commercial vehicles",,6.5
TAKKT AG,2023,"Installation, maintenance and repair of energy efficiency equipment",,7.3
TAKKT AG,2023,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",,7.4
TAKKT AG,2023,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",,7.5
TAKKT AG,2023,Acquisition and ownership of buildings,,7.7
TAKKT AG,2023,"Data processing, hosting and related activities",,8.1
TELEFONICA SA,2024,"Repair, refurbishment and remanufacturing",,5.1
TELEFONICA SA,2024,Sale of second-hand goods,,5.4
TELEFONICA SA,2024,Product-as-a-service and other circular use- and result-oriented service models,,5.5
TELEFONICA SA,2024,"Transport by motorbikes, passenger cars and light commercial vehicles",,6.5
TELEFONICA SA,2024,"Installation, maintenance and repair of energy efficiency equipment",,7.3
TELEFONICA SA,2024,"Installation, maintenance and repair of charging stations for electric vehicles in buildings",,7.4
TELEFONICA SA,2024,"Installation, maintenance and repair of instruments and devices for measuring, regulating and controlling energy performance of buildings",,7.5
TELEFONICA SA,2024,"Installation, maintenance and repair of renewable energy technologies",,7.6
TELEFONICA SA,2024,Acquisition and ownership of buildings,,7.7
TELEFONICA SA,2024,"Data processing, hosting and related activities",,8.1
TELEFONICA SA,2024,Data-driven solutions for GHG emissions reductions,,8.2
TELEFONICA SA,2024,( .),CCM,7.6
TELEFONICA SA,2024,( .),CCM,8.1
TELEFONICA SA,2024,( .),CCM,8.2
TELEFONICA SA,2024,( .),CE,5.1
TELEFONICA SA,2024,( .),CE,5.4
TELEFONICA SA,2024,( .),CE,5.5
Talanx Aktiengesellschaft,2023,reinsured,,1.1
Talanx Aktiengesellschaft,2023,reinsured (retrocession),,1.2
Talanx Aktiengesellschaft,2023,Non-life insurance,,K65.1.2
Talanx Aktiengesellschaft,2023,Reinsurance,,K65.2.0
Talanx Aktiengesellschaft,2023,Non-life insurance and reinsurance underwriting,,
TeamViewer SE,2023,Generation of electricity from hydropower,CCM,4.5
TeamViewer SE,2023,Acquisition and ownership of buildings,CCM,7.7
TeamViewer SE,2023,"Data processing, hosting and related activities",CCM,8.1
TeamViewer SE,2023,Data-based solutions to reduce greenhouse gas emissions,CCM,8.2
TeamViewer SE,2023,Manufacture of electrical and electronic equipment,CE,1.2
TeamViewer SE,2023,Biodiversity and ecosystems (BIO),,
TeamViewer SE,2023,Circular economy ( ),,
TeamViewer SE,2023,Climate change adaptation ( ),,
TeamViewer SE,2023,Climate change mitigation ( ),,
TeamViewer SE,2023,Pollution prevention and control (PPC),,
TeamViewer SE,2023,Water and marine resources (WTR),,
Telekom Austria AG,2023,,,
"Tubacex, S.A.",2023,,,
Tubos Reunidos,2023,,,
UBM Development AG,2023,,,
UNIQA Insurance Group AG,2023,,,
United Internet AG,2023,,,
VERBUND AG,2023,,,
VERBUND AG,2024,Electricity generation using solar photovoltaic technology,CCM,4.1
VERBUND AG,2024,Storage of electricity,CCM,4.10
VERBUND AG,2024,Transmission and distribution networks for renewable and low-carbon gases,CCM,4.14
VERBUND AG,2024,Electricity generation from wind power,CCM,4.3
VERBUND AG,2024,High-efficiency co-generation of heat/cool and power from fossil gaseous fuels,CCM,4.30
VERBUND AG,2024,Electricity generation from hydropower,CCM,4.5
VERBUND AG,2024,Transmission and distribution of electricity,CCM,4.9
VERBUND AG,2024,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM,6.5
VERBUND AG,2024,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM,7.4
VERBUND AG,2024,"Installation, maintenance and repair of renewable energy technologies",CCM,7.6
VERBUND AG,2024,"construction, refurbishment, and operation of combined heat/cool and power generation facilities that use fossil gaseous fuels",,
VIENNA INSURANCE GROUP AG,2023,Manufacture of automotive and mobility components,,3.18
VIENNA INSURANCE GROUP AG,2023,Manufacture of iron and steel,,3.9
VIENNA INSURANCE GROUP AG,2023,Infrastructure for rail transport,,6.14
VIENNA INSURANCE GROUP AG,2023,Freight rail transport,,6.2
VIENNA INSURANCE GROUP AG,2023,Manufacture of automotive and mobility components,CCM,3.18
VIENNA INSURANCE GROUP AG,2023,Manufacture of iron and steel,CCM,3.9
VIENNA INSURANCE GROUP AG,2023,Infrastructure for rail transport,CCM,6.14
VIENNA INSURANCE GROUP AG,2023,Freight rail transport,CCM,6.2
VODAFONE GROUP PLC,2024,"Repair, refurbishment and remanufacturing",,5.1
VODAFONE GROUP PLC,2024,Product-as-a-service and other circular use- and result-oriented service models,,5.5
VODAFONE GROUP PLC,2024,"Transport by motorbikes, passenger cars and light commercial vehicles",,6.5
VODAFONE GROUP PLC,2024,Acquisition and ownership of buildings,,7.7
VODAFONE GROUP PLC,2024,"Data processing, hosting and related activities",,8.1
VODAFONE GROUP PLC,2024,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM,6.5
VODAFONE GROUP PLC,2024,"Installation, maintenance and repair of energy efficiency equipment",CCM,7.3
VODAFONE GROUP PLC,2024,Acquisition and ownership of buildings,CCM,7.7
VODAFONE GROUP PLC,2024,"Data processing, hosting and related activities",CCM,8.1
VODAFONE GROUP PLC,2024,Data-driven solutions for GHG emissions reductions,CCM,8.2
VODAFONE GROUP PLC,2024,"Repair, refurbishment and remanufacturing",CE,5.1
VODAFONE GROUP PLC,2024,Product-as-a-service and other circular use- and result-oriented service models,CE,5.5
Virbac,2023,Manufacture of basic pharmaceutical products; Manufacture of pharmaceutical preparations,,C21.1
Virbac,2023,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM,6.5
Virbac,2023,renovation of existing buildings,CCM,7.2
Virbac,2023,"installation, maintenance and repair of energy efficiency equipment",CCM,7.3
Virbac,2023,"installation, maintenance and repair of charging stations for electric vehicles",CCM,7.4
Virbac,2023,"installation, maintenance and repair of instruments and devices for energy performance",CCM,7.5
Virbac,2023,"installation, maintenance and repair of renewable energy technologies",CCM,7.6
Virbac,2023,acquisition and ownership of buildings,CCM,7.7
Virbac,2023,data-based solutions for reducing GHG emissions,CCM,8.2
Virbac,2023,Renovation of production site of active pharmaceutical ingredients,PPC,1.1
Virbac,2023,Renovation of production site of medicinal product,PPC,1.2
Virbac,2023,active ingredient manufacturing; medicine manufacturing,PPC,1.1
Virbac,2023,Leakage control technologies for water supply systems,WTR,1.1
Viscom SE,2023,Electricity generation using solar photovoltaic technology,CCM,4.1
Viscom SE,2023,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM,6.5
Viscom SE,2023,Renovation of existing buildings,CCM,7.2
Viscom SE,2023,Acquisition and ownership of buildings,CCM,7.7
Volkswagen AG St,2023,Manufacture of automotive and mobility components,,3.18
Volkswagen AG St,2023,Manufacture of equipment for the production and use of hydrogen,,3.2
Volkswagen AG St,2023,Manufacture of low-carbon technologies for transport,,3.3
Volkswagen AG St,2023,Manufacture of other low-carbon technologies,,3.6
Volkswagen AG St,2023,"Close to market research, development and innovation",,9.1
Volkswagen AG St,2023,Manufacture of automotive and mobility components,CCM,3.18
Volkswagen AG St,2023,Manufacture of equipment for the production and use of hydrogen,CCM,3.2
Volkswagen AG St,2023,Manufacture of low-carbon technologies for transport,CCM,3.3
Volkswagen AG St,2023,Manufacture of other low-carbon technologies,CCM,3.6
Volkswagen AG Vz,2023,,,
Vonovia SE,2023,Manufacture of low carbon technologies for transport,CCM,3.3
Vonovia SE,2023,Electricity generation using solar photovoltaic technology,CCM,4.1
Vonovia SE,2023,Construction of new buildings,CCM,7.1
Vonovia SE,2023,Renovation of existing buildings,CCM,7.2
Vonovia SE,2023,"Installation, maintenance and repair of energy efficiency equipment",CCM,7.3
Vonovia SE,2023,"Installation, maintenance and repair of charging stations for electric vehicles in buildings",CCM,7.4
Vonovia SE,2023,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",CCM,7.5
Vonovia SE,2023,"Installation, maintenance and repair of renewable energy technologies",CCM,7.6
Vonovia SE,2023,Acquisition and ownership of buildings,CCM,7.7
Vonovia SE,2023,Manufacture of electrical and electronic equipment,CE,1.2
Vossloh AG,2023,,,
Warimpex Finanz- und Bet. AG,2023,Acquisition and ownership of buildings,CCA,7.7
WashTec AG,2023,Manufacture of other low-carbon technologies,CCM,3.6
WashTec AG,2023,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM,6.5
WashTec AG,2023,"Installation, maintenance and repair of energy efficiency equipment",CCM,7.3
WashTec AG,2023,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM,7.4
WashTec AG,2023,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",CCM,7.5
WashTec AG,2023,Production of alternative water resources for purposes other than human consumption,CE,2.2
WashTec AG,2023,construction and safe operation of new nuclear installations,,
WashTec AG,2023,construction or operation of electricity generation facilities using fossil gaseous fuels,,
WashTec AG,2023,"construction, refurbishment and operation of heat generation facilities using fossil gaseous fuels",,
WashTec AG,2023,"construction, refurbishment, and operation of combined heat/cool and power generation facilities using fossil gaseous fuels",,
WashTec AG,2023,"research, development, demonstration and deployment of innovative electricity generation facilities that produce energy from nuclear processes with minimal waste",,
WashTec AG,2023,safe operation of existing nuclear installations,,
Westwing Group SE,2023,Acquisition and ownership of buildings,,
Westwing Group SE,2023,"Data processing, hosting and related activities",,
Wienerberger AG,2023,"Transport by motorbikes, passenger cars and light commercial vehicles",,6.5
Wienerberger AG,2023,"Installation, maintenance and repair of energy efficiency equipment",,7.3
Wienerberger AG,2023,"Installation, maintenance and repair of charging stations for electric vehicles",,7.4
Wienerberger AG,2023,"Installation, maintenance and repair of renewable energy technologies",,7.6
Wienerberger AG,2023,Manufacture of energy-efficient equipment for buildings,CCM,3.5
Wienerberger AG,2023,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM,6.5
Wienerberger AG,2023,"Installation, maintenance and repair of energy efficiency equipment",CCM,7.3
Wienerberger AG,2023,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM,7.4
Wienerberger AG,2023,"Installation, maintenance and repair of renewable energy technologies",CCM,7.6
Wüstenrot & Württembergische AG,2023,,,
Zalando SE,2023,Acquisition and ownership of buildings,CCM,7.7
Zumtobel Group AG,2023,Manufacture of energy efficiency equipment for buildings,CCM,3.5
Zumtobel Group AG,2023,"Operation of personal mobility devices, cycle logistics",CCM,6.4
Zumtobel Group AG,2023,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM,6.5
Zumtobel Group AG,2023,"Installation, maintenance and repair of energy efficiency equipment",CCM,7.3
Zumtobel Group AG,2023,"Installation, maintenance and repair of charging stations for electric vehicles in buildings",CCM,7.4
Zumtobel Group AG,2023,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",CCM,7.5
Zumtobel Group AG,2023,"Installation, maintenance and repair of renewable energy technologies",CCM,7.6
Zumtobel Group AG,2023,Acquisition and ownership of buildings,CCM,7.7
Zumtobel Group AG,2023,"Data processing, hosting and related activities",CCM,8.1
Zumtobel Group AG,2023,Provision of IT/OT data-driven solutions,CE,4.1
Zumtobel Group AG,2023,(g) Light sources rated in the highest two populated classes of energy efficiency in accordance with Regulation (EU) 2017/1369 and delegated acts adopted under that Regulation,,
Zumtobel Group AG,2023,(j) Presence and daylight controls for lighting systems,,
Zumtobel Group AG,2023,(m) Energy-efficient building automation and control systems for residential and non-residential buildings,,
adidas AG,2023,"Transport by motorbikes, passenger cars, and light commercial vehicles",,6.5
adidas AG,2023,"Installation, maintenance, and repair of energy-efficient equipment",,7.3
adidas AG,2023,Acquisition and ownership of buildings,,7.7
freenet AG,2023,Broadcasting activities,CCA,8.3
freenet AG,2023,Vehicle fleet consisting of company and service cars,CCM,6.5
freenet AG,2023,Renovation of existing buildings,CCM,7.2
freenet AG,2023,"Installation, maintenance and repair of energy efficiency equipment",CCM,7.3
freenet AG,2023,"Installation, maintenance, and repair of charging stations for electric vehicles in buildings",CCM,7.4
freenet AG,2023,Acquisition and ownership of buildings,CCM,7.7
freenet AG,2023,"Data processing, hosting and related activities",CCM,8.1
freenet AG,2023,Data-based solutions to reduce greenhouse gas emissions,CCM,8.2
freenet AG,2023,"Repair, refurbishment and remanufacturing",CE,5.1
freenet AG,2023,"Repair, refurbishment and remanufacturing",CE,5.11
freenet AG,2023,Sale of second-hand goods,CE,5.4
freenet AG,2023,Sale of second-hand goods,CE,5.41
freenet AG,2023,Product as a service and other cycle- and result-orientated service models,CE,5.5
freenet AG,2023,Product as a service and other circular use and result-orientated service models,CE,5.51
grenke AG,2023,Manufacture of batteries,CCM,3.4
grenke AG,2023,Electricity generation using concentrated solar power (CSP) technology,CCM,4.2
grenke AG,2023,"Operation of personal mobility devices, cycle logistics",CCM,6.4
grenke AG,2023,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM,6.5
grenke AG,2023,Renovation of existing buildings,CCM,7.2
grenke AG,2023,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM,7.4
grenke AG,2023,Acquisition and ownership of buildings,CCM,7.7
grenke AG,2023,Manufacture of electrical and electronic equipment,CE,1.2
grenke AG,2023,Product-as-a-service and other circular use- and result-oriented service models,CE,5.5
q.beyond AG,2023,,,
secunet Security Networks AG,2023,"Transport by motorbikes, passenger cars and light commercial vehicles",,"6,5"
secunet Security Networks AG,2023,"economic activities ""Transport by motorbikes, passenger cars and light commercial vehicles"", 7.7 ""Acquisition and ownership of buildings"" and 8.1 ""Data processing, hosting and related activities"" were classified as taxonomy-eligible",,6.5
secunet Security Networks AG,2023,Acquisition and ownership of buildings,,"7,7"
secunet Security Networks AG,2023,Acquisition and ownership of buildings,,7.7
secunet Security Networks AG,2023,"Data processing, hosting and related activities",,"8,1"
secunet Security Networks AG,2023,"Data processing, hosting and related activities",,8.1
technotrans SE,2023,"Close to market research, development and innovation",,5.6
technotrans SE,2023,Manufacture of automotive and mobility components,CCM,3.18
technotrans SE,2023,Manufacture of rail rolling stock constituents,CCM,3.19
technotrans SE,2023,"Manufacture of high, medium and low voltage electrical equipment",CCM,3.20
technotrans SE,2023,Manufacture of other low carbon technologies,CCM,3.6
technotrans SE,2023,Infrastructure for rail transport,CCM,6.14
technotrans SE,2023,"transport by motorbikes, passenger cars and light commercial vehicles",CCM,6.5
technotrans SE,2023,Installation of energy efficiency equipment,CCM,7.3
technotrans SE,2023,"Installation, maintenance and repair of charging stations for electric vehicles",CCM,7.4
technotrans SE,2023,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",CCM,7.5
technotrans SE,2023,"Repair, refurbishment and remanufacturing",CE,5.1
technotrans SE,2023,Sale of second-hand goods,CE,5.4
technotrans SE,2023,"Transport by motorbikes, passenger cars and light commercial vehicles",,
voestalpine AG,2023,,,
